Filename,Label,ClassName
River\River_616.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1959.tif,2,HerbaceousVegetation
Highway\Highway_2221.tif,3,Highway
SeaLake\SeaLake_1696.tif,9,SeaLake
Forest\Forest_2337.tif,1,Forest
Highway\Highway_1466.tif,3,Highway
Forest\Forest_1323.tif,1,Forest
Residential\Residential_749.tif,7,Residential
SeaLake\SeaLake_2562.tif,9,SeaLake
PermanentCrop\PermanentCrop_2480.tif,6,PermanentCrop
River\River_1114.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2324.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_1272.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1062.tif,2,HerbaceousVegetation
River\River_599.tif,8,River
SeaLake\SeaLake_2239.tif,9,SeaLake
SeaLake\SeaLake_1461.tif,9,SeaLake
SeaLake\SeaLake_1330.tif,9,SeaLake
PermanentCrop\PermanentCrop_1331.tif,6,PermanentCrop
Industrial\Industrial_354.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_2615.tif,2,HerbaceousVegetation
Industrial\Industrial_1975.tif,4,Industrial
Pasture\Pasture_1480.tif,5,Pasture
Residential\Residential_607.tif,7,Residential
AnnualCrop\AnnualCrop_489.tif,0,AnnualCrop
River\River_1069.tif,8,River
Forest\Forest_2348.tif,1,Forest
PermanentCrop\PermanentCrop_2272.tif,6,PermanentCrop
Forest\Forest_975.tif,1,Forest
PermanentCrop\PermanentCrop_2432.tif,6,PermanentCrop
Forest\Forest_2401.tif,1,Forest
Forest\Forest_1298.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1789.tif,2,HerbaceousVegetation
Highway\Highway_1576.tif,3,Highway
PermanentCrop\PermanentCrop_1336.tif,6,PermanentCrop
SeaLake\SeaLake_2678.tif,9,SeaLake
Residential\Residential_1875.tif,7,Residential
Highway\Highway_1063.tif,3,Highway
Highway\Highway_1040.tif,3,Highway
Highway\Highway_1886.tif,3,Highway
River\River_38.tif,8,River
Residential\Residential_640.tif,7,Residential
Forest\Forest_1175.tif,1,Forest
SeaLake\SeaLake_1972.tif,9,SeaLake
SeaLake\SeaLake_1845.tif,9,SeaLake
AnnualCrop\AnnualCrop_1359.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2530.tif,2,HerbaceousVegetation
Forest\Forest_2467.tif,1,Forest
Forest\Forest_2547.tif,1,Forest
AnnualCrop\AnnualCrop_397.tif,0,AnnualCrop
Forest\Forest_1878.tif,1,Forest
SeaLake\SeaLake_728.tif,9,SeaLake
Industrial\Industrial_1362.tif,4,Industrial
SeaLake\SeaLake_407.tif,9,SeaLake
SeaLake\SeaLake_533.tif,9,SeaLake
AnnualCrop\AnnualCrop_288.tif,0,AnnualCrop
Highway\Highway_1228.tif,3,Highway
SeaLake\SeaLake_1566.tif,9,SeaLake
River\River_1185.tif,8,River
Industrial\Industrial_537.tif,4,Industrial
River\River_2069.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2271.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1591.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2746.tif,0,AnnualCrop
River\River_1152.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2403.tif,2,HerbaceousVegetation
Residential\Residential_2985.tif,7,Residential
Highway\Highway_210.tif,3,Highway
AnnualCrop\AnnualCrop_176.tif,0,AnnualCrop
Residential\Residential_406.tif,7,Residential
River\River_669.tif,8,River
AnnualCrop\AnnualCrop_1170.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_2168.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2434.tif,2,HerbaceousVegetation
River\River_2367.tif,8,River
Industrial\Industrial_283.tif,4,Industrial
River\River_148.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1948.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2662.tif,2,HerbaceousVegetation
Residential\Residential_1194.tif,7,Residential
River\River_2198.tif,8,River
SeaLake\SeaLake_110.tif,9,SeaLake
Forest\Forest_1406.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1808.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1938.tif,2,HerbaceousVegetation
Pasture\Pasture_1808.tif,5,Pasture
River\River_1273.tif,8,River
Residential\Residential_994.tif,7,Residential
River\River_1040.tif,8,River
Highway\Highway_950.tif,3,Highway
SeaLake\SeaLake_1644.tif,9,SeaLake
SeaLake\SeaLake_1390.tif,9,SeaLake
River\River_852.tif,8,River
Highway\Highway_1716.tif,3,Highway
Pasture\Pasture_888.tif,5,Pasture
PermanentCrop\PermanentCrop_1512.tif,6,PermanentCrop
SeaLake\SeaLake_2594.tif,9,SeaLake
Highway\Highway_262.tif,3,Highway
Industrial\Industrial_910.tif,4,Industrial
River\River_593.tif,8,River
AnnualCrop\AnnualCrop_561.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_448.tif,6,PermanentCrop
SeaLake\SeaLake_1735.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_79.tif,2,HerbaceousVegetation
Industrial\Industrial_1681.tif,4,Industrial
Industrial\Industrial_2131.tif,4,Industrial
Highway\Highway_281.tif,3,Highway
Pasture\Pasture_118.tif,5,Pasture
Residential\Residential_2038.tif,7,Residential
Industrial\Industrial_2431.tif,4,Industrial
Highway\Highway_1748.tif,3,Highway
Residential\Residential_2915.tif,7,Residential
Pasture\Pasture_177.tif,5,Pasture
AnnualCrop\AnnualCrop_1894.tif,0,AnnualCrop
Pasture\Pasture_1024.tif,5,Pasture
Forest\Forest_1959.tif,1,Forest
Forest\Forest_1435.tif,1,Forest
River\River_1241.tif,8,River
River\River_1322.tif,8,River
SeaLake\SeaLake_315.tif,9,SeaLake
PermanentCrop\PermanentCrop_1703.tif,6,PermanentCrop
Residential\Residential_2376.tif,7,Residential
River\River_567.tif,8,River
Highway\Highway_1944.tif,3,Highway
Highway\Highway_580.tif,3,Highway
SeaLake\SeaLake_1446.tif,9,SeaLake
Pasture\Pasture_1644.tif,5,Pasture
PermanentCrop\PermanentCrop_2145.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_613.tif,2,HerbaceousVegetation
Industrial\Industrial_1203.tif,4,Industrial
Industrial\Industrial_637.tif,4,Industrial
Pasture\Pasture_1738.tif,5,Pasture
Residential\Residential_175.tif,7,Residential
SeaLake\SeaLake_606.tif,9,SeaLake
Industrial\Industrial_305.tif,4,Industrial
Forest\Forest_1187.tif,1,Forest
Residential\Residential_2656.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_1536.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1369.tif,9,SeaLake
Residential\Residential_895.tif,7,Residential
PermanentCrop\PermanentCrop_1795.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_2148.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1275.tif,0,AnnualCrop
Forest\Forest_2454.tif,1,Forest
Forest\Forest_1688.tif,1,Forest
Industrial\Industrial_862.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_1841.tif,2,HerbaceousVegetation
Residential\Residential_21.tif,7,Residential
Forest\Forest_1558.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_411.tif,2,HerbaceousVegetation
Forest\Forest_2991.tif,1,Forest
Industrial\Industrial_2044.tif,4,Industrial
AnnualCrop\AnnualCrop_272.tif,0,AnnualCrop
River\River_978.tif,8,River
Highway\Highway_1881.tif,3,Highway
PermanentCrop\PermanentCrop_1200.tif,6,PermanentCrop
Residential\Residential_2981.tif,7,Residential
AnnualCrop\AnnualCrop_2963.tif,0,AnnualCrop
Pasture\Pasture_446.tif,5,Pasture
Forest\Forest_1514.tif,1,Forest
River\River_1108.tif,8,River
Forest\Forest_1615.tif,1,Forest
SeaLake\SeaLake_2485.tif,9,SeaLake
River\River_1481.tif,8,River
Forest\Forest_2749.tif,1,Forest
Industrial\Industrial_841.tif,4,Industrial
Highway\Highway_1108.tif,3,Highway
Forest\Forest_1136.tif,1,Forest
Highway\Highway_1109.tif,3,Highway
AnnualCrop\AnnualCrop_932.tif,0,AnnualCrop
Highway\Highway_1140.tif,3,Highway
Forest\Forest_2197.tif,1,Forest
PermanentCrop\PermanentCrop_1615.tif,6,PermanentCrop
Residential\Residential_1977.tif,7,Residential
Pasture\Pasture_210.tif,5,Pasture
AnnualCrop\AnnualCrop_2758.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1870.tif,2,HerbaceousVegetation
SeaLake\SeaLake_26.tif,9,SeaLake
Forest\Forest_1648.tif,1,Forest
Forest\Forest_1394.tif,1,Forest
AnnualCrop\AnnualCrop_593.tif,0,AnnualCrop
Residential\Residential_2937.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_749.tif,2,HerbaceousVegetation
River\River_646.tif,8,River
PermanentCrop\PermanentCrop_1139.tif,6,PermanentCrop
Industrial\Industrial_934.tif,4,Industrial
PermanentCrop\PermanentCrop_2231.tif,6,PermanentCrop
River\River_1489.tif,8,River
Highway\Highway_1438.tif,3,Highway
Pasture\Pasture_1443.tif,5,Pasture
River\River_339.tif,8,River
Industrial\Industrial_1365.tif,4,Industrial
AnnualCrop\AnnualCrop_2789.tif,0,AnnualCrop
Pasture\Pasture_1649.tif,5,Pasture
Highway\Highway_466.tif,3,Highway
SeaLake\SeaLake_693.tif,9,SeaLake
AnnualCrop\AnnualCrop_528.tif,0,AnnualCrop
River\River_1191.tif,8,River
Industrial\Industrial_2.tif,4,Industrial
Forest\Forest_526.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1719.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_116.tif,6,PermanentCrop
Residential\Residential_1473.tif,7,Residential
PermanentCrop\PermanentCrop_276.tif,6,PermanentCrop
SeaLake\SeaLake_1672.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2112.tif,2,HerbaceousVegetation
Pasture\Pasture_1628.tif,5,Pasture
Industrial\Industrial_1469.tif,4,Industrial
River\River_1579.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2176.tif,2,HerbaceousVegetation
Forest\Forest_458.tif,1,Forest
AnnualCrop\AnnualCrop_245.tif,0,AnnualCrop
River\River_2193.tif,8,River
Pasture\Pasture_1232.tif,5,Pasture
AnnualCrop\AnnualCrop_2852.tif,0,AnnualCrop
SeaLake\SeaLake_1285.tif,9,SeaLake
Residential\Residential_1590.tif,7,Residential
PermanentCrop\PermanentCrop_1932.tif,6,PermanentCrop
SeaLake\SeaLake_942.tif,9,SeaLake
Forest\Forest_1278.tif,1,Forest
PermanentCrop\PermanentCrop_2262.tif,6,PermanentCrop
Forest\Forest_839.tif,1,Forest
Residential\Residential_1616.tif,7,Residential
Industrial\Industrial_743.tif,4,Industrial
Residential\Residential_2901.tif,7,Residential
Residential\Residential_1965.tif,7,Residential
PermanentCrop\PermanentCrop_1554.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_624.tif,2,HerbaceousVegetation
Pasture\Pasture_345.tif,5,Pasture
Residential\Residential_259.tif,7,Residential
Residential\Residential_900.tif,7,Residential
River\River_1136.tif,8,River
AnnualCrop\AnnualCrop_100.tif,0,AnnualCrop
Highway\Highway_1274.tif,3,Highway
SeaLake\SeaLake_2749.tif,9,SeaLake
Highway\Highway_803.tif,3,Highway
Residential\Residential_920.tif,7,Residential
AnnualCrop\AnnualCrop_2451.tif,0,AnnualCrop
River\River_848.tif,8,River
River\River_1916.tif,8,River
SeaLake\SeaLake_931.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1653.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1262.tif,9,SeaLake
Highway\Highway_1302.tif,3,Highway
Residential\Residential_35.tif,7,Residential
AnnualCrop\AnnualCrop_110.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_1949.tif,0,AnnualCrop
River\River_2153.tif,8,River
Pasture\Pasture_475.tif,5,Pasture
AnnualCrop\AnnualCrop_2201.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1050.tif,2,HerbaceousVegetation
Pasture\Pasture_1769.tif,5,Pasture
PermanentCrop\PermanentCrop_72.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1335.tif,2,HerbaceousVegetation
Forest\Forest_2938.tif,1,Forest
River\River_822.tif,8,River
Highway\Highway_893.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2801.tif,2,HerbaceousVegetation
Residential\Residential_670.tif,7,Residential
Highway\Highway_1982.tif,3,Highway
Highway\Highway_1708.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_849.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_852.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_801.tif,6,PermanentCrop
SeaLake\SeaLake_2934.tif,9,SeaLake
Residential\Residential_332.tif,7,Residential
Forest\Forest_318.tif,1,Forest
AnnualCrop\AnnualCrop_2246.tif,0,AnnualCrop
Highway\Highway_285.tif,3,Highway
Forest\Forest_1795.tif,1,Forest
AnnualCrop\AnnualCrop_2126.tif,0,AnnualCrop
Residential\Residential_2087.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_2553.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2422.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_1159.tif,0,AnnualCrop
Highway\Highway_1011.tif,3,Highway
Residential\Residential_1611.tif,7,Residential
SeaLake\SeaLake_1756.tif,9,SeaLake
River\River_365.tif,8,River
Industrial\Industrial_714.tif,4,Industrial
Pasture\Pasture_1663.tif,5,Pasture
Highway\Highway_116.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_1310.tif,2,HerbaceousVegetation
Industrial\Industrial_328.tif,4,Industrial
Residential\Residential_2513.tif,7,Residential
Highway\Highway_883.tif,3,Highway
AnnualCrop\AnnualCrop_2981.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1566.tif,6,PermanentCrop
SeaLake\SeaLake_1085.tif,9,SeaLake
SeaLake\SeaLake_2403.tif,9,SeaLake
Forest\Forest_363.tif,1,Forest
Pasture\Pasture_1161.tif,5,Pasture
Forest\Forest_742.tif,1,Forest
Forest\Forest_541.tif,1,Forest
Pasture\Pasture_258.tif,5,Pasture
Forest\Forest_2666.tif,1,Forest
SeaLake\SeaLake_2177.tif,9,SeaLake
Pasture\Pasture_785.tif,5,Pasture
Residential\Residential_806.tif,7,Residential
River\River_263.tif,8,River
River\River_218.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1245.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_206.tif,0,AnnualCrop
Highway\Highway_166.tif,3,Highway
SeaLake\SeaLake_2884.tif,9,SeaLake
Highway\Highway_1307.tif,3,Highway
River\River_160.tif,8,River
Pasture\Pasture_1121.tif,5,Pasture
Residential\Residential_2280.tif,7,Residential
Highway\Highway_1054.tif,3,Highway
AnnualCrop\AnnualCrop_543.tif,0,AnnualCrop
River\River_51.tif,8,River
PermanentCrop\PermanentCrop_2121.tif,6,PermanentCrop
Residential\Residential_358.tif,7,Residential
Highway\Highway_928.tif,3,Highway
Industrial\Industrial_716.tif,4,Industrial
SeaLake\SeaLake_306.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_802.tif,2,HerbaceousVegetation
River\River_713.tif,8,River
Residential\Residential_159.tif,7,Residential
AnnualCrop\AnnualCrop_429.tif,0,AnnualCrop
Highway\Highway_1919.tif,3,Highway
Pasture\Pasture_721.tif,5,Pasture
SeaLake\SeaLake_47.tif,9,SeaLake
AnnualCrop\AnnualCrop_680.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1018.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_1023.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1312.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_526.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_503.tif,6,PermanentCrop
SeaLake\SeaLake_2235.tif,9,SeaLake
Residential\Residential_489.tif,7,Residential
Forest\Forest_1849.tif,1,Forest
Highway\Highway_1303.tif,3,Highway
AnnualCrop\AnnualCrop_1567.tif,0,AnnualCrop
Residential\Residential_403.tif,7,Residential
River\River_1307.tif,8,River
Forest\Forest_24.tif,1,Forest
PermanentCrop\PermanentCrop_2422.tif,6,PermanentCrop
Highway\Highway_1849.tif,3,Highway
Highway\Highway_236.tif,3,Highway
Industrial\Industrial_807.tif,4,Industrial
River\River_2344.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2990.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2780.tif,9,SeaLake
River\River_805.tif,8,River
AnnualCrop\AnnualCrop_2369.tif,0,AnnualCrop
Highway\Highway_815.tif,3,Highway
Industrial\Industrial_1075.tif,4,Industrial
SeaLake\SeaLake_5.tif,9,SeaLake
Highway\Highway_205.tif,3,Highway
SeaLake\SeaLake_717.tif,9,SeaLake
River\River_37.tif,8,River
Highway\Highway_339.tif,3,Highway
SeaLake\SeaLake_292.tif,9,SeaLake
Forest\Forest_978.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1527.tif,2,HerbaceousVegetation
Industrial\Industrial_852.tif,4,Industrial
Residential\Residential_2560.tif,7,Residential
AnnualCrop\AnnualCrop_679.tif,0,AnnualCrop
Industrial\Industrial_20.tif,4,Industrial
Residential\Residential_508.tif,7,Residential
PermanentCrop\PermanentCrop_1483.tif,6,PermanentCrop
SeaLake\SeaLake_2714.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1526.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_1554.tif,0,AnnualCrop
Residential\Residential_1535.tif,7,Residential
AnnualCrop\AnnualCrop_1793.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1867.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1301.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_2055.tif,6,PermanentCrop
River\River_388.tif,8,River
SeaLake\SeaLake_486.tif,9,SeaLake
Industrial\Industrial_753.tif,4,Industrial
River\River_2481.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2871.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_84.tif,0,AnnualCrop
SeaLake\SeaLake_860.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2279.tif,2,HerbaceousVegetation
Residential\Residential_441.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_638.tif,2,HerbaceousVegetation
SeaLake\SeaLake_350.tif,9,SeaLake
SeaLake\SeaLake_2947.tif,9,SeaLake
Highway\Highway_2144.tif,3,Highway
Highway\Highway_2380.tif,3,Highway
AnnualCrop\AnnualCrop_822.tif,0,AnnualCrop
River\River_1446.tif,8,River
Forest\Forest_341.tif,1,Forest
SeaLake\SeaLake_2138.tif,9,SeaLake
Forest\Forest_2820.tif,1,Forest
Industrial\Industrial_1858.tif,4,Industrial
Residential\Residential_2452.tif,7,Residential
Pasture\Pasture_591.tif,5,Pasture
SeaLake\SeaLake_2651.tif,9,SeaLake
Forest\Forest_136.tif,1,Forest
SeaLake\SeaLake_946.tif,9,SeaLake
AnnualCrop\AnnualCrop_1690.tif,0,AnnualCrop
Forest\Forest_1512.tif,1,Forest
AnnualCrop\AnnualCrop_2688.tif,0,AnnualCrop
Industrial\Industrial_701.tif,4,Industrial
Pasture\Pasture_775.tif,5,Pasture
Industrial\Industrial_2230.tif,4,Industrial
River\River_393.tif,8,River
AnnualCrop\AnnualCrop_2266.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_2484.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2292.tif,2,HerbaceousVegetation
River\River_2343.tif,8,River
Industrial\Industrial_1825.tif,4,Industrial
PermanentCrop\PermanentCrop_744.tif,6,PermanentCrop
Highway\Highway_1056.tif,3,Highway
Forest\Forest_1926.tif,1,Forest
River\River_374.tif,8,River
SeaLake\SeaLake_2688.tif,9,SeaLake
AnnualCrop\AnnualCrop_2130.tif,0,AnnualCrop
Forest\Forest_1954.tif,1,Forest
SeaLake\SeaLake_2348.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1791.tif,2,HerbaceousVegetation
River\River_1423.tif,8,River
Highway\Highway_2499.tif,3,Highway
Forest\Forest_1643.tif,1,Forest
Forest\Forest_380.tif,1,Forest
Industrial\Industrial_2411.tif,4,Industrial
SeaLake\SeaLake_2726.tif,9,SeaLake
Residential\Residential_2867.tif,7,Residential
Forest\Forest_1025.tif,1,Forest
Highway\Highway_2160.tif,3,Highway
Forest\Forest_2768.tif,1,Forest
AnnualCrop\AnnualCrop_887.tif,0,AnnualCrop
Industrial\Industrial_1384.tif,4,Industrial
SeaLake\SeaLake_2672.tif,9,SeaLake
River\River_1936.tif,8,River
Residential\Residential_164.tif,7,Residential
Highway\Highway_2202.tif,3,Highway
Industrial\Industrial_2123.tif,4,Industrial
Highway\Highway_1954.tif,3,Highway
SeaLake\SeaLake_803.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2517.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1889.tif,9,SeaLake
Pasture\Pasture_516.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_884.tif,2,HerbaceousVegetation
Pasture\Pasture_303.tif,5,Pasture
Forest\Forest_2310.tif,1,Forest
Highway\Highway_1698.tif,3,Highway
Forest\Forest_1459.tif,1,Forest
Industrial\Industrial_524.tif,4,Industrial
Pasture\Pasture_513.tif,5,Pasture
Industrial\Industrial_692.tif,4,Industrial
Highway\Highway_1566.tif,3,Highway
Residential\Residential_757.tif,7,Residential
Highway\Highway_1071.tif,3,Highway
Industrial\Industrial_907.tif,4,Industrial
Industrial\Industrial_2116.tif,4,Industrial
Industrial\Industrial_1172.tif,4,Industrial
Forest\Forest_2495.tif,1,Forest
Residential\Residential_989.tif,7,Residential
Highway\Highway_1.tif,3,Highway
Residential\Residential_2999.tif,7,Residential
Industrial\Industrial_1082.tif,4,Industrial
Residential\Residential_871.tif,7,Residential
Forest\Forest_1212.tif,1,Forest
SeaLake\SeaLake_2027.tif,9,SeaLake
Forest\Forest_1475.tif,1,Forest
AnnualCrop\AnnualCrop_2899.tif,0,AnnualCrop
Industrial\Industrial_448.tif,4,Industrial
Residential\Residential_1271.tif,7,Residential
Residential\Residential_2159.tif,7,Residential
Highway\Highway_1904.tif,3,Highway
SeaLake\SeaLake_1765.tif,9,SeaLake
Highway\Highway_1075.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_766.tif,2,HerbaceousVegetation
Industrial\Industrial_86.tif,4,Industrial
SeaLake\SeaLake_2204.tif,9,SeaLake
Forest\Forest_86.tif,1,Forest
PermanentCrop\PermanentCrop_64.tif,6,PermanentCrop
Residential\Residential_1243.tif,7,Residential
Highway\Highway_1907.tif,3,Highway
Highway\Highway_397.tif,3,Highway
Industrial\Industrial_2171.tif,4,Industrial
SeaLake\SeaLake_2652.tif,9,SeaLake
River\River_2385.tif,8,River
PermanentCrop\PermanentCrop_1825.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_594.tif,0,AnnualCrop
Highway\Highway_282.tif,3,Highway
Industrial\Industrial_202.tif,4,Industrial
Highway\Highway_402.tif,3,Highway
AnnualCrop\AnnualCrop_797.tif,0,AnnualCrop
Residential\Residential_1394.tif,7,Residential
Pasture\Pasture_193.tif,5,Pasture
River\River_1149.tif,8,River
River\River_857.tif,8,River
AnnualCrop\AnnualCrop_1379.tif,0,AnnualCrop
River\River_494.tif,8,River
Residential\Residential_786.tif,7,Residential
Forest\Forest_2696.tif,1,Forest
PermanentCrop\PermanentCrop_130.tif,6,PermanentCrop
Industrial\Industrial_2169.tif,4,Industrial
Residential\Residential_2271.tif,7,Residential
Residential\Residential_541.tif,7,Residential
SeaLake\SeaLake_287.tif,9,SeaLake
Residential\Residential_1658.tif,7,Residential
PermanentCrop\PermanentCrop_2030.tif,6,PermanentCrop
Pasture\Pasture_348.tif,5,Pasture
Forest\Forest_803.tif,1,Forest
SeaLake\SeaLake_1176.tif,9,SeaLake
River\River_2207.tif,8,River
AnnualCrop\AnnualCrop_1101.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_794.tif,2,HerbaceousVegetation
